iid,gender,wave,order,partner,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,you_call,them_cal,date_3,numdat_3,num_in_3
318,1,12,7,14,0,0.33,0,22,4,16.00,20.00,19.00,16.00,18.00,11.00,0,5.00,6.00,6.00,5.00,5.00,6.00,5.00,5.00,2,29,Business Administration,8.00,Harcourt Butler Technological Institute,,,6,1,1,"Ottawa, Canada",,,2,6,1,"Corporate Finance, Asset Management/ Hedge Funds",7.00,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,6,,0,4.00,6.00,5.00,4.00,5.00,4.00,,3.00,0,0.00,,,,,,,,
318,1,12,8,15,0,0.18,0,27,4,10.00,20.00,20.00,15.00,20.00,15.00,0,4.00,6.00,7.00,6.00,6.00,5.00,5.00,4.00,2,29,Business Administration,8.00,Harcourt Butler Technological Institute,,,6,1,1,"Ottawa, Canada",,,2,6,1,"Corporate Finance, Asset Management/ Hedge Funds",7.00,8,4,8,6,4,5,7,7,7,7,6,7,8,5,8,7,6,6,,0,6.00,6.00,7.00,6.00,5.00,3.00,6.00,2.00,0,0.00,,,,,,,,
319,1,12,10,1,0,-0.38,0,30,4,20.00,20.00,35.00,5.00,10.00,10.00,0,2.00,8.00,7.00,8.00,7.00,7.00,5.00,1.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,1,10.00,9.00,9.00,8.00,7.00,8.00,8.00,7.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,9,2,0,-0.02,1,30,2,10.00,18.00,20.00,16.00,16.00,20.00,0,4.00,8.00,,5.00,,,5.00,6.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,0,6.00,9.00,7.00,6.00,6.00,7.00,6.00,6.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,2,3,1,-0.17,1,28,2,15.00,20.00,35.00,15.00,5.00,10.00,1,7.00,9.00,9.00,6.00,5.00,5.00,6.00,8.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,1,6.00,9.00,7.00,6.00,6.00,8.00,8.00,7.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,1,4,1,-0.36,1,21,2,25.00,25.00,15.00,15.00,10.00,10.00,1,3.00,10.00,10.00,8.00,9.00,10.00,7.00,10.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,1,9.00,9.00,7.00,8.00,9.00,8.00,9.00,9.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,4,5,0,-0.26,1,22,2,10.00,30.00,20.00,10.00,15.00,15.00,0,6.00,7.00,7.00,6.00,7.00,8.00,7.00,7.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,0,7.00,8.00,8.00,5.00,6.00,5.00,6.00,7.00,,2.00,10,1,3,2,1,0,,1
319,1,12,8,6,0,-0.15,0,24,4,10.00,40.00,10.00,20.00,10.00,10.00,0,7.00,8.00,8.00,8.00,8.00,8.00,8.00,7.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,1,7.00,9.00,8.00,10.00,9.00,9.00,8.00,8.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,11,7,1,-0.03,1,35,2,15.00,20.00,25.00,15.00,15.00,10.00,1,8.00,10.00,10.00,10.00,9.00,10.00,9.00,9.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,1,6.00,8.00,9.00,8.00,9.00,8.00,7.00,7.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,7,8,0,-0.11,1,34,2,20.00,20.00,20.00,20.00,10.00,10.00,0,5.00,6.00,10.00,5.00,6.00,6.00,4.00,5.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,0,5.00,6.00,7.00,8.00,9.00,10.00,6.00,5.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,3,10,0,0.37,1,21,2,50.00,5.00,20.00,10.00,5.00,10.00,0,2.00,10.00,8.00,5.00,,,3.00,6.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,0,7.00,8.00,7.00,6.00,8.00,5.00,6.00,5.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,6,11,0,0.04,1,33,2,20.00,25.00,25.00,10.00,15.00,5.00,0,3.00,6.00,5.00,5.00,5.00,4.00,4.00,7.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,1,9.00,7.00,8.00,9.00,8.00,10.00,8.00,5.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,12,12,0,-0.27,1,28,2,5.00,20.00,25.00,25.00,15.00,10.00,0,3.00,6.00,5.00,5.00,6.00,0.00,5.00,4.00,,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,0,6.00,6.00,6.00,9.00,8.00,8.00,7.00,7.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,5,13,0,-0.26,0,29,4,10.00,47.00,16.00,12.00,3.00,12.00,0,4.00,6.00,7.00,5.00,9.00,6.00,6.00,7.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,0,6.00,8.00,6.00,5.00,8.00,6.00,7.00,7.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,13,14,0,-0.37,0,22,4,16.00,20.00,19.00,16.00,18.00,11.00,0,5.00,6.00,6.00,6.00,6.00,5.00,5.00,5.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,0,8.00,6.00,7.00,6.00,5.00,5.00,7.00,7.00,0,2.00,10,1,3,2,1,0,,1
319,1,12,14,15,0,-0.01,0,27,4,10.00,20.00,20.00,15.00,20.00,15.00,0,3.00,8.00,6.00,7.00,5.00,5.00,6.00,6.00,2,26,Curriculum and Teaching/Giftedness,9.00,Penn State University,"1,260.00","14,388.00",2,2,4,New Jersey,"7,624",,6,7,2,I am a teacher.,2.00,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,,1,9.00,9.00,7.00,7.00,5.00,6.00,8.00,6.00,0,2.00,10,1,3,2,1,0,,1
320,1,12,8,1,0,0.25,0,30,4,20.00,20.00,35.00,5.00,10.00,10.00,0,4.00,5.00,7.00,5.00,7.00,9.00,6.00,2.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,1,10.00,8.00,10.00,7.00,9.00,,7.00,5.00,0,2.00,1,3,3,,,,,
320,1,12,7,2,0,0.35,1,30,2,10.00,18.00,20.00,16.00,16.00,20.00,0,5.00,9.00,8.00,5.00,,,7.00,5.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,5.00,7.00,7.00,5.00,5.00,,3.00,2.00,0,2.00,1,3,3,,,,,
320,1,12,14,3,0,-0.13,1,28,2,15.00,20.00,35.00,15.00,5.00,10.00,0,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,5.00,8.00,8.00,5.00,7.00,,6.00,1.00,0,2.00,1,3,3,,,,,
320,1,12,13,4,0,0.47,1,21,2,25.00,25.00,15.00,15.00,10.00,10.00,0,3.00,7.00,7.00,6.00,8.00,7.00,4.00,7.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,6.00,10.00,7.00,5.00,5.00,,8.00,1.00,0,2.00,1,3,3,,,,,
320,1,12,2,5,0,0.25,1,22,2,10.00,30.00,20.00,10.00,15.00,15.00,0,6.00,7.00,7.00,6.00,7.00,5.00,6.00,6.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,6.00,10.00,7.00,5.00,5.00,,8.00,,,2.00,1,3,3,,,,,
320,1,12,6,6,0,0.55,0,24,4,10.00,40.00,10.00,20.00,10.00,10.00,0,7.00,9.00,9.00,7.00,7.00,4.00,6.00,5.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,6.00,10.00,8.00,6.00,5.00,,6.00,1.00,0,2.00,1,3,3,,,,,
320,1,12,9,7,0,0.64,1,35,2,15.00,20.00,25.00,15.00,15.00,10.00,0,8.00,9.00,10.00,9.00,10.00,9.00,8.00,8.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,9.00,4.00,5.00,2.00,2.00,,3.00,1.00,0,2.00,1,3,3,,,,,
320,1,12,5,8,0,0.63,1,34,2,20.00,20.00,20.00,20.00,10.00,10.00,0,5.00,6.00,10.00,4.00,10.00,5.00,5.00,5.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,7.00,8.00,9.00,2.00,9.00,,5.00,1.00,0,2.00,1,3,3,,,,,
320,1,12,1,10,0,-0.35,1,21,2,50.00,5.00,20.00,10.00,5.00,10.00,0,6.00,9.00,8.00,6.00,8.00,,4.00,7.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,5.00,8.00,6.00,10.00,5.00,,9.00,5.00,0,2.00,1,3,3,,,,,
320,1,12,4,11,0,0.80,1,33,2,20.00,25.00,25.00,10.00,15.00,5.00,0,5.00,8.00,9.00,7.00,8.00,7.00,6.00,8.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,7.00,7.00,7.00,5.00,5.00,,5.00,2.00,0,2.00,1,3,3,,,,,
320,1,12,10,12,0,0.49,1,28,2,5.00,20.00,25.00,25.00,15.00,10.00,0,5.00,6.00,7.00,3.00,7.00,3.00,5.00,5.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,5.00,7.00,6.00,5.00,5.00,,5.00,3.00,0,2.00,1,3,3,,,,,
320,1,12,3,13,0,0.45,0,29,4,10.00,47.00,16.00,12.00,3.00,12.00,0,7.00,7.00,7.00,5.00,5.00,5.00,6.00,6.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,8.00,2.00,9.00,5.00,9.00,,5.00,1.00,0,2.00,1,3,3,,,,,
320,1,12,11,14,0,0.20,0,22,4,16.00,20.00,19.00,16.00,18.00,11.00,0,6.00,6.00,7.00,6.00,6.00,5.00,5.00,5.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,6.00,7.00,4.00,4.00,4.00,,5.00,1.00,0,2.00,1,3,3,,,,,
320,1,12,12,15,0,0.48,0,27,4,10.00,20.00,20.00,15.00,20.00,15.00,0,5.00,6.00,6.00,5.00,4.00,4.00,5.00,4.00,2,36,History,7.00,UC Davis,"1,242.00","10,704.00",2,6,8,Pennsylvania,"18,603","23,207.00",4,5,5,Professor or journalist,2.00,4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,,0,6.00,8.00,8.00,4.00,6.00,,5.00,2.00,0,2.00,1,3,3,,,,,
321,1,12,12,1,0,0.55,0,30,4,20.00,20.00,35.00,5.00,10.00,10.00,0,5.00,7.00,7.00,4.00,7.00,1.00,3.00,1.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,7.00,7.00,7.00,7.00,5.00,5.00,6.00,5.00,0,0.00,,,,,,,,
321,1,12,11,2,0,0.31,1,30,2,10.00,18.00,20.00,16.00,16.00,20.00,1,7.00,7.00,,5.00,,,6.00,6.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,4.00,5.00,6.00,5.00,6.00,4.00,4.00,5.00,0,0.00,,,,,,,,
321,1,12,4,3,0,0.16,1,28,2,15.00,20.00,35.00,15.00,5.00,10.00,1,8.00,7.00,8.00,9.00,9.00,7.00,8.00,8.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,4.00,7.00,7.00,6.00,7.00,6.00,5.00,5.00,0,0.00,,,,,,,,
321,1,12,3,4,0,0.28,1,21,2,25.00,25.00,15.00,15.00,10.00,10.00,0,4.00,7.00,7.00,7.00,8.00,5.00,6.00,8.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,6.00,7.00,7.00,7.00,7.00,6.00,6.00,5.00,0,0.00,,,,,,,,
321,1,12,6,5,0,0.31,1,22,2,10.00,30.00,20.00,10.00,15.00,15.00,1,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,4.00,7.00,7.00,6.00,6.00,5.00,5.00,5.00,0,0.00,,,,,,,,
321,1,12,10,6,0,0.57,0,24,4,10.00,40.00,10.00,20.00,10.00,10.00,0,6.00,7.00,7.00,2.00,2.00,2.00,4.00,3.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,6.00,7.00,7.00,6.00,6.00,5.00,5.00,5.00,0,0.00,,,,,,,,
321,1,12,13,7,0,0.66,1,35,2,15.00,20.00,25.00,15.00,15.00,10.00,0,9.00,8.00,10.00,9.00,8.00,9.00,7.00,9.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,4.00,7.00,7.00,5.00,5.00,5.00,4.00,5.00,0,0.00,,,,,,,,
321,1,12,9,8,0,0.63,1,34,2,20.00,20.00,20.00,20.00,10.00,10.00,1,6.00,6.00,7.00,7.00,9.00,6.00,7.00,6.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,6.00,7.00,8.00,7.00,5.00,5.00,7.00,5.00,0,0.00,,,,,,,,
321,1,12,5,10,0,0.30,1,21,2,50.00,5.00,20.00,10.00,5.00,10.00,0,7.00,6.00,,,,,5.00,5.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,6.00,6.00,7.00,8.00,7.00,7.00,6.00,5.00,0,0.00,,,,,,,,
321,1,12,8,11,0,0.51,1,33,2,20.00,25.00,25.00,10.00,15.00,5.00,0,4.00,6.00,8.00,6.00,8.00,5.00,6.00,7.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,5.00,7.00,7.00,6.00,6.00,6.00,6.00,5.00,0,0.00,,,,,,,,
321,1,12,14,12,0,0.55,1,28,2,5.00,20.00,25.00,25.00,15.00,10.00,0,5.00,5.00,6.00,3.00,5.00,0.00,4.00,5.00,,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,4.00,7.00,6.00,6.00,5.00,5.00,4.00,5.00,0,0.00,,,,,,,,
321,1,12,7,13,0,0.47,0,29,4,10.00,47.00,16.00,12.00,3.00,12.00,1,7.00,6.00,7.00,6.00,6.00,5.00,6.00,6.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,4.00,8.00,7.00,6.00,5.00,5.00,5.00,5.00,0,0.00,,,,,,,,
321,1,12,1,14,0,-0.08,0,22,4,16.00,20.00,19.00,16.00,18.00,11.00,0,6.00,6.00,8.00,6.00,6.00,4.00,6.00,6.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,4.00,8.00,7.00,7.00,5.00,6.00,6.00,5.00,0,0.00,,,,,,,,
321,1,12,2,15,0,0.40,0,27,4,10.00,20.00,20.00,15.00,20.00,15.00,0,4.00,7.00,8.00,5.00,8.00,5.00,7.00,3.00,2,29,Business,8.00,Ecole Superieure d'Electricite,,,2,3,3,France  / New York,0,,1,5,1,Finance,7.00,7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,,0,6.00,8.00,7.00,8.00,7.00,7.00,7.00,5.00,0,0.00,,,,,,,,
322,0,13,7,1,0,0.34,1,30,4,60.00,10.00,10.00,10.00,5.00,5.00,0,7.00,7.00,7.00,7.00,7.00,7.00,7.00,1.00,1,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,0,8.00,,10.00,8.00,,10.00,10.00,5.00,1,2.00,,,,2,1,0,,
322,0,13,6,2,0,0.47,0,23,2,50.00,5.00,15.00,20.00,10.00,0.00,0,6.00,6.00,7.00,7.00,5.00,4.00,7.00,5.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,1,10.00,,10.00,10.00,,8.00,10.00,5.00,0,2.00,,,,2,1,0,,
322,0,13,4,3,0,-0.17,1,29,4,40.00,10.00,15.00,10.00,10.00,15.00,0,6.00,7.00,6.00,6.00,6.00,6.00,6.00,7.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,0,8.00,,10.00,10.00,,10.00,10.00,5.00,0,2.00,,,,2,1,0,,
322,0,13,9,4,0,0.18,0,24,2,20.00,10.00,20.00,20.00,15.00,15.00,0,5.00,4.00,4.00,2.00,2.00,,3.00,1.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,0,5.00,,10.00,7.00,,,8.00,2.00,0,2.00,,,,2,1,0,,
322,0,13,5,5,0,0.48,0,25,3,20.00,15.00,30.00,10.00,15.00,10.00,0,6.00,8.00,8.00,8.00,8.00,1.00,2.00,1.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,0,8.00,,10.00,10.00,,,8.00,5.00,0,2.00,,,,2,1,0,,
322,0,13,2,6,1,0.57,0,28,2,17.00,17.00,17.00,17.00,16.00,16.00,1,9.00,9.00,9.00,7.00,7.00,6.00,8.00,7.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,1,8.00,,10.00,10.00,,8.00,9.00,5.00,0,2.00,,,,2,1,0,,
322,0,13,3,7,0,0.42,0,27,6,10.00,20.00,25.00,20.00,20.00,5.00,0,6.00,6.00,6.00,5.00,6.00,5.00,5.00,5.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,0,5.00,,10.00,8.00,,,8.00,2.00,0,2.00,,,,2,1,0,,
322,0,13,1,8,1,,0,,,,,,,,,1,8.00,7.00,7.00,8.00,9.00,7.00,8.00,7.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,1,10.00,,10.00,10.00,8.00,10.00,10.00,5.00,0,2.00,,,,2,1,0,,
322,0,13,8,9,0,,0,,,,,,,,,0,5.00,7.00,8.00,5.00,6.00,5.00,5.00,4.00,2,34,Anthropology,3.00,Kunitachi College of Music (in Japan),,,4,2,1,Tokyo and Texas,,,2,2,2,to get Ph.D and be a professor,2.00,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,,1,8.00,,10.00,8.00,,10.00,8.00,5.00,0,2.00,,,,2,1,0,,
323,0,13,1,1,1,0.33,1,30,4,60.00,10.00,10.00,10.00,5.00,5.00,1,8.00,10.00,9.00,7.00,8.00,8.00,8.00,7.00,2,25,Instructional Tech & Media,5.00,"Fu Jen Catholic University, Taiwan",,,4,1,1,Taiwan,,,2,4,3,Education,2.00,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,,1,6.00,7.00,8.00,8.00,6.00,6.00,6.00,7.00,0,2.00,7,3,3,0,2,1,1,1
323,0,13,9,2,1,-0.33,0,23,2,50.00,5.00,15.00,20.00,10.00,0.00,1,8.00,8.00,7.00,7.00,7.00,7.00,8.00,6.00,2,25,Instructional Tech & Media,5.00,"Fu Jen Catholic University, Taiwan",,,4,1,1,Taiwan,,,2,4,3,Education,2.00,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,,1,8.00,7.00,8.00,7.00,6.00,6.00,7.00,5.00,0,2.00,7,3,3,0,2,1,1,1
323,0,13,7,3,0,-0.37,1,29,4,40.00,10.00,15.00,10.00,10.00,15.00,0,8.00,7.00,7.00,6.00,6.00,7.00,7.00,7.00,2,25,Instructional Tech & Media,5.00,"Fu Jen Catholic University, Taiwan",,,4,1,1,Taiwan,,,2,4,3,Education,2.00,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,,1,8.00,7.00,8.00,7.00,7.00,6.00,7.00,5.00,0,2.00,7,3,3,0,2,1,1,1
323,0,13,3,4,0,-0.06,0,24,2,20.00,10.00,20.00,20.00,15.00,15.00,1,8.00,8.00,8.00,6.00,8.00,5.00,8.00,6.00,2,25,Instructional Tech & Media,5.00,"Fu Jen Catholic University, Taiwan",,,4,1,1,Taiwan,,,2,4,3,Education,2.00,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,,0,,,,,,,,,,2.00,7,3,3,0,2,1,1,1
323,0,13,8,5,0,0.49,0,25,3,20.00,15.00,30.00,10.00,15.00,10.00,0,6.00,5.00,4.00,3.00,4.00,2.00,3.00,1.00,2,25,Instructional Tech & Media,5.00,"Fu Jen Catholic University, Taiwan",,,4,1,1,Taiwan,,,2,4,3,Education,2.00,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,,0,6.00,7.00,7.00,6.00,6.00,6.00,6.00,5.00,0,2.00,7,3,3,0,2,1,1,1
